"Data Source";"World Development Indicators";

"Last Updated Date";"2017-04-27";

"Country Name";"Country Code";"Indicator Name";"Indicator Code";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";
"Cyprus";"CYP";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Czech Republic";"CZE";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Germany";"DEU";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Djibouti";"DJI";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10,6057643890381";"10,6399974822998";"10,67369556427";"10,7041893005371";"10,7282733917236";"10,7427425384521";"11,1";"10,730019569397";"10,6964178085327";"10,6419267654419";"10,5710697174072";"10,4899120330811";"10,2";"10,3209619522095";"10,2453031539917";"10,1836109161377";"9,9";"10,1247596740723";"10,1299381256104";"10,1537590026855";"10,1924953460693";"10,2424154281616";"10,2997932434082";"10,3608999252319";"10,42262840271";"";"";
"Dominica";"DMA";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Denmark";"DNK";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Dominican Republic";"DOM";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53,151725769043";"48,4";"57,2029228210449";"59,2250442504883";"61,2407608032227";"63,2468643188477";"65,2401428222656";"67,217399597168";"69,1754302978516";"76,6";"73,788668";"76,371045";"76,724339";"78,599228";"80,451235";"80,801154";"81,994386";"91,847523";"93,312888";"93,900472";"94,675536";"94,013044";"94,211009";"95,226213";"95,641568";"";"";
"Algeria";"DZA";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"92,2383728027344";"92,5880279541016";"92,9371490478516";"93,2830581665039";"93,62255859375";"93,9524536132813";"94,2695236206055";"94,5705642700195";"94,8523864746094";"95,1133117675781";"95,3578720092773";"95,5921325683594";"95,8221664428711";"96,0540237426758";"96,2937850952148";"96,5475158691406";"96,8212738037109";"97,119499206543";"97,9106348685192";"97,7793426513672";"98,1334915161133";"98,4988327026367";"98,8716278076172";"99,2481536865234";"99,6253051757813";"";"";
"East Asia & Pacific (excluding high income)";"EAP";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"78,775036017157";"77,8988082621202";"80,2554346421011";"78,2870818182895";"78,634859293085";"79,8225977885968";"80,617460161609";"82,6590164476648";"82,26558601714";"83,061699172141";"83,8438061739358";"84,5384058788104";"85,3213830549937";"87,1087717601571";"86,7674013757468";"87,8049036552031";"88,5648162755618";"89,5936346183884";"90,0426724482178";"91,0727165952955";"91,7510769023191";"92,6009814183189";"93,5557355781976";"94,1495540718511";"94,7967549617392";"";"";
"Early-demographic dividend";"EAR";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41,1643951226762";"37,9571300275108";"40,7540087885693";"41,5350659645987";"41,8409767412801";"43,5274849526794";"45,2603682583011";"47,893266862545";"46,5120321196897";"48,9703286613509";"49,5314722052175";"47,965976397008";"52,455744687886";"54,8140861218182";"55,3852069141078";"56,9041419834372";"58,0663630351083";"60,7682892840767";"61,9051969986079";"65,9370379088121";"66,0815768311375";"62,008107043321";"71,3249924164375";"69,9087987735875";"71,4770765973417";"";"";
"East Asia & Pacific";"EAS";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"79,3603929537341";"78,5034624938843";"80,7928857186686";"78,8552653229714";"79,1922681380818";"80,511183465189";"81,2765163253026";"83,2476732915443";"82,8667074852825";"83,6354028473618";"84,3913667455396";"85,0436645653382";"85,7787375213739";"87,4920813701663";"87,1427297864668";"88,1351105462114";"88,8639191540211";"89,8577618297914";"90,2886947342237";"91,2875897667991";"91,9447442695801";"92,7706411440137";"93,7002767153406";"94,2781949040709";"94,9091411054646";"";"";
"Europe & Central Asia (excluding high income)";"ECA";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"95,9014864336508";"96,1531572077506";"96,4008129446323";"96,6515813634559";"96,8997917211289";"97,2790681925682";"97,4006790222166";"97,613095967524";"97,8087723003539";"97,8325170046105";"98,1979632048304";"98,3762465540516";"98,5090191696142";"98,7347984490934";"98,9162200258448";"99,1142811412294";"99,288179128802";"99,4803283252329";"99,6523382568223";"99,8267640021725";"99,8953929898503";"99,917076504354";"99,9300600480427";"99,9513731479954";"99,9618363737502";"";"";
"Europe & Central Asia";"ECS";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"97,8627625536028";"97,990056289126";"98,1165713207717";"98,2456780900755";"98,3742834813628";"98,5724136117698";"98,6348416166";"98,745688648541";"98,8476243410617";"98,8596575460833";"99,050675675699";"99,1446029418464";"99,2143212070246";"99,3332075295442";"99,4287343773377";"99,532987233949";"99,6243565160464";"99,7255499113455";"99,8161679749358";"99,9081499461762";"99,944330693956";"99,9556312990681";"99,9624510159319";"99,9738135054699";"99,9793887561703";"";"";
"Ecuador";"ECU";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"72,8134384155273";"73,8409042358398";"74,8678359985352";"75,8915634155273";"76,9088745117188";"74,884987";"78,9114608764648";"79,8903198242188";"81,980263";"82,360124";"82,711067199707";"83,6231460571289";"84,5309829711914";"85,869806";"86,3582305908203";"87,718723";"89,435963";"90,696294";"92,140953";"91,159456";"92,659412";"91,161191";"92,33289";"94,733695";"97,054058";"";"";
"Egypt; Arab Rep,";"EGY";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"89,1319122314453";"89,7232971191406";"87,9";"90,9017944335938";"91,4830322265625";"91,9";"92,6134643554688";"93,1562423706055";"93,6797943115234";"94,1824569702148";"95,9";"95,1447525024414";"95,6165161132813";"97,8";"96,5716018676758";"99,1";"97,5825576782227";"98,1389465332031";"99,3";"99,2161407470703";"99,632080078125";"99,8782043457031";"99,9755630493164";"99,9978408813477";"99,8";"";"";
"Euro area";"EMU";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Eritrea";"ERI";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,0883836969733238";"0,42557755112648";"0,762237310409546";"1,09569227695465";"1,42273759841919";"2,1";"2,04478025436401";"2,33336806297302";"2,60272717475891";"2,85119795799255";"3,08330178260803";"3,30510520935059";"3";"3,74207806587219";"3,9693808555603";"4,21064949035645";"4,47195148468018";"4,75772047042847";"5,06586074829102";"5,39264345169067";"5,73434019088745";"6,08722257614136";"6,44756174087524";"6,81162929534912";"7,17631864547729";"";"";
"Spain";"ESP";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Estonia";"EST";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Ethiopia";"ETH";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,0104192895814776";"0,0235228147357702";"0,4";"0,345596373081207";"0,714452981948853";"1,39390444755554";"2,08125567436218";"1,9";"3,5039234161377";"4,2497410774231";"5,0179295539856";"5,80476093292236";"6,60650634765625";"4,8";"8,23982524871826";"9,06394100189209";"12,2";"";"";
"European Union";"EUU";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Fragile and conflict affected situations";"FCS";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12,8941998426169";"13,1667664459567";"13,476636864925";"13,667798658209";"13,8265677564479";"15,2405655234682";"15,7054159723379";"16,3776929855301";"16,0486803755124";"16,6948755922525";"17,5147444691983";"17,7885740847735";"20,2255596207211";"19,9701783371496";"21,704881555579";"23,0233852137";"23,5972830254921";"24,0868761103277";"27,6967197716256";"28,2166359055403";"29,9320909285591";"31,8603624342359";"";"";
"Finland";"FIN";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Fiji";"FJI";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"60,8267250061035";"61,5137748718262";"62,2002944946289";"62,8836059570313";"63,5605049133301";"64,2277908325195";"64,8822631835938";"65,5207061767578";"66,1399230957031";"66,7382507324219";"67,3202133178711";"67,8918685913086";"68,4592971801758";"69";"69,605712890625";"70,1968383789063";"70,8079986572266";"71,4436264038086";"72,1016235351563";"72,7782592773438";"73,4698104858398";"74,1725540161133";"74,8827514648438";"75,5966720581055";"76,3112182617188";"";"";
"France";"FRA";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Faroe Islands";"FRO";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Micronesia; Fed, Sts,";"FSM";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,0482782945036888";"0,349163860082626";"1,42159283161163";"2,45981097221375";"7,01761960983276";"10";"16,090202331543";"20,6171092987061";"25,1458511352539";"29,6824913024902";"34,233097076416";"38,8037376403809";"43,3988456726074";"48,0163230895996";"52,6524429321289";"58,5948369145154";"61,9656982421875";"66,6353759765625";"71,3087768554688";"75,9828109741211";"";"";
"Gabon";"GAB";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21,6355094909668";"22,5389595031738";"23,4418754577637";"24,3415851593018";"25,2348880767822";"26,1185741424561";"26,9894428253174";"27,8442859649658";"28,6799011230469";"29,4946269989014";"29,7";"31,0810470581055";"31,8648719787598";"32,6505317687988";"33,4440879821777";"34,6";"35,079174041748";"35,9311981201172";"36,805591583252";"37,6986312866211";"38,6065826416016";"39,5257225036621";"44,9";"37,4";"42,3135871887207";"";"";
"United Kingdom";"GBR";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Georgia";"GEO";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99,0731582641602";"99,1614532470703";"99,2481689453125";"99,331169128418";"99,4076538085938";"99,4745254516602";"99,5283508300781";"99,5650177001953";"99,5808486938477";"99,5808486938477";"99,5760726928711";"99,5565719604492";"99,7";"99,5084991455078";"99,4978866577148";"99,4978866577148";"99,507438659668";"99,541145324707";"99,5978012084961";"99,6735458374023";"99,7628936767578";"99,8546905517578";"100";"99,977165222168";"100";"";"";
"Ghana";"GHA";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,09325408935547";"3,41105031967163";"6";"8,03382396697998";"10,3323907852173";"12,6181392669678";"14,8878631591797";"20,9";"19,3679656982422";"21,5812072753906";"23,7841472625732";"25,982852935791";"24,1";"30,3918323516846";"32,6142387390137";"34,8566741943359";"37,1235809326172";"38,2";"41,720775604248";"44,0436096191406";"40,9546";"48,7191047668457";"48,6";"63";"";"";
"Gibraltar";"GIB";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guinea";"GIN";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,180391177535057";"0,379923164844513";"0,578921020030975";"0,774714112281799";"0,964097559452057";"1,14386665821075";"1,31081652641296";"1,46174252033234";"1,5934396982193";"1,5";"1,79869043827057";"1,88283216953278";"1,96274018287659";"2,04448127746582";"2,13412189483643";"2,8";"2,36136889457703";"2,50947618484497";"2,67995429039001";"2,86907529830933";"3,07311010360718";"3,28833055496216";"2,9";"3,73741364479065";"3,96444129943848";"";"";
"Gambia; The";"GMB";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21,3939228057861";"21,0843734741211";"20,7742881774902";"20,4609985351563";"20,1412982940674";"19,8119850158691";"19,4698524475098";"19,1116962432861";"18,7343101501465";"18,3360366821289";"18,19";"17,4964542388916";"17,0672798156738";"16,6399383544922";"16,2204971313477";"15,8150215148926";"15,4295787811279";"15,0686025619507";"14,729998588562";"14,4100370407104";"14,1049890518188";"13,8111267089844";"13,5247211456299";"12,9";"12,9599895477295";"";"";
"Guinea-Bissau";"GNB";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,0642642006278038";"0,169896870851517";"0,340358853340149";"0,555028080940247";"0,777265131473541";"0,986682951450348";"1,18007671833038";"1,35424184799194";"1,50751864910126";"1,64442849159241";"1,77103805541992";"1,89341402053833";"2,01762294769287";"2,14973163604736";"2,29580664634705";"2,46191430091858";"2,65248966217041";"2,86543560028076";"3,09702444076538";"3,5";"3,60121560096741";"3,86636066436768";"4,13523435592651";"4";"";"";
"Equatorial Guinea";"GNQ";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"29,5587520599365";"30,2372150421143";"30,9151439666748";"31,5898685455322";"32,2581825256348";"32,9168815612793";"33,5627632141113";"34,1926193237305";"34,8032493591309";"35,3929862976074";"35,9663581848145";"36,5294342041016";"37,0882720947266";"37,6489448547363";"38,2175140380859";"38,8000526428223";"39,4026222229004";"40,0296630859375";"40,679069519043";"41,3471221923828";"42,030086517334";"43";"43,4258460998535";"44,1311836242676";"44,8371429443359";"";"";
"Greece";"GRC";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Grenada";"GRD";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Greenland";"GRL";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guatemala";"GTM";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"39,9407005310059";"41,6472320556641";"43,3532257080078";"45,0560188293457";"46,7523994445801";"40,1";"50,1131134033203";"51,7710380554199";"53,4097328186035";"54";"56,376971";"58,2201194763184";"67,08428";"66,139352";"62,9924049377441";"64,6030120849609";"71,347002";"67,8887557983398";"69,5662307739258";"71,2623519897461";"72,9733810424805";"72,113698";"76,4252777099609";"78,1586837768555";"74,816634";"";"";
"Guam";"GUM";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guyana";"GUY";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"58,7651672363281";"59,7741889953613";"60,7826766967773";"61,698284";"62,7868309020996";"63,7760925292969";"64,7525329589844";"65,7129440307617";"66,6541290283203";"67,5744323730469";"68,4783630371094";"69,3719940185547";"70,2613906860352";"71,1526184082031";"72,0517501831055";"75,5";"73,8979797363281";"74,8555755615234";"75,8355407714844";"72,3";"77,8476791381836";"78,8723831176758";"79,9045562744141";"80,9404449462891";"84";"";"";
"High income";"HIC";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99,5644267252491";"99,6249024518743";"99,638410559443";"99,6632492551268";"99,6834166271552";"99,715582874701";"99,7130767528814";"99,7530072678959";"99,7898356553261";"99,7888372891028";"99,8363306622022";"99,8223234766451";"99,837896523704";"99,8987834456843";"99,8719974279247";"99,8877654736284";"99,9398068021834";"99,9208555853519";"99,9366859940569";"99,9608797033242";"99,9690529243551";"99,968507276416";"99,9886943555366";"99,9769218126421";"99,996626965824";"";"";
"Hong Kong SAR; China";"HKG";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Honduras";"HND";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25,8816890716553";"28,942844";"32,042222";"36,343699";"42,132272";"43,254808";"34,068518";"37,959886";"40,508974";"41,926879";"43,3538627624512";"45,0233917236328";"34,150908";"37,11738";"40,095758";"42,351097";"46,943208";"50,448852";"55,266458";"59,190562";"63,869036";"65,757091";"69,21689";"75,782689";"76,318906";"";"";
"Heavily indebted poor countries (HIPC)";"HPC";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,43088868129963";"4,65140860939124";"5,07284934927949";"5,31244409696737";"5,47054517830685";"5,85922976642279";"5,44153491813472";"5,2759513958883";"5,69608054445784";"5,68296233446554";"5,783271689084";"6,24620443122954";"6,7928432022951";"7,66425082807761";"8,07811184497134";"9,45830443841823";"10,1379427102341";"10,5374792439637";"11,2761819500424";"12,6615982705994";"13,777633548458";"14,6057428015509";"17,1488606922881";"";"";
"Croatia";"HRV";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Haiti";"HTI";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,378551185131073";"1,1210743188858";"1,8630633354187";"2,60184741020203";"3,33422207832336";"3,9";"4,76692342758179";"5,46084070205688";"6,13552904129028";"6,78932905197144";"5,2";"10,43546";"8,67679405212402";"9,30152606964111";"9,93415832519531";"10,580756187439";"11,7";"11,9384860992432";"12,6519546508789";"13,3840665817261";"14,1310930252075";"14,8893041610718";"15,2";"16,4243698120117";"17,1943893432617";"";"";
"Hungary";"HUN";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"IBRD only";"IBD";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"63,9290226830279";"64,0426457355467";"65,6345378374066";"67,2857301103861";"67,3964880142328";"68,4491159319598";"69,4471079165068";"71,1245809238382";"71,1779424781907";"72,7217642518336";"72,9809205894832";"71,6543637694871";"74,5565617151914";"75,9887840691526";"76,1253883997367";"77,0413233863712";"77,4002313134031";"78,9759593172996";"79,7829474449297";"82,4090440746508";"82,5659827056483";"78,764123880625";"85,9406032282357";"84,3937580096162";"85,1559250831732";"";"";
"IDA & IBRD total";"IBT";"Access to electricity; rural (% of rural population)";"EG,ELC,ACCS,RU,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"58,266278089698";"55,5603985540283";"56,7148884022941";"56,6535545572785";"56,9196665783853";"57,6656201925595";"58,5087752640697";"59,7010026443586";"58,9973310297106";"60,2375880648699";"60,4144177808957";"59,2054733450644";"61,5197618273518";"62,7804783764308";"62,7450581431826";"63,7010009023904";"64,0256015185377";"65,4507275389657";"66,0091998661504";"68,1106831459443";"68,2023710817404";"66,1422076408734";"71,1562812844226";"70,2404174008891";"71,2848512573716";"";"";
